,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
229,FBP,8.9,9.33,338.98875,1,207.01,21.415467437672156,5121.607118239559
230,G1P,7.31,8.17,259.02242,1,98.98,30.069502813352983,13083.599921942661
231,G1P,7.31,8.17,259.02242,1,173.47,30.069502813352983,7087.933973475006
232,G1P,7.31,8.17,259.02242,1,109.03,16.444057838488284,4741.416230547778
233,G1P,7.31,8.17,259.02242,1,85.03,13.71896884351534,4110.861308465722
234,G1P,7.31,8.17,259.02242,1,173.46,24.619324823407098,3958.8237946264035
235,GABA,6.51,7.03,104.07063,1,87.04,3.9160664189684713,821701.0319805664
236,GABA,6.51,7.03,104.07063,1,86.06,3.9160664189684713,340603.2094466839
237,GABA,6.51,7.03,104.07063,1,69.03,14.816422398860231,316198.9570982909
238,GABA,6.51,7.03,104.07063,1,62.93,14.816422398860231,54664.52016794444
239,GABA,6.51,7.03,104.07063,1,68.05,12.091333403887289,21359.897537258374
240,GN6P,7.48,8.03,258.0384,1,126.05,13.691326904702398,54642.47053136111
241,GN6P,7.48,8.03,258.0384,1,206.02,8.24114891475652,27500.92234316914
242,GN6P,7.48,8.03,258.0384,1,84.04,24.591682884594157,14044.269745984197
243,GN6P,7.48,8.03,258.0384,1,98.06,21.866593889621214,12648.257705367141
244,GN6P,7.48,8.03,258.0384,1,144.07,13.691326904702398,12431.720970511058
245,G6P,7.28,8.25,259.02242,1,98.98,30.069502813352983,13090.824226398798
246,G6P,7.28,8.25,259.02242,1,173.47,30.069502813352983,7091.847681727694
247,G6P,7.28,8.25,259.02242,1,109.03,16.444057838488284,4744.034274099025
248,G6P,7.28,8.25,259.02242,1,85.03,13.71896884351534,4113.131181730458
249,G6P,7.28,8.25,259.02242,1,173.46,24.619324823407098,3961.0097181146793
250,Glutamine,6.37,6.72,147.07644,1,84.04,13.29940231368696,1098933.0463610187
251,Glutamine,6.37,6.72,147.07644,1,130.05,5.124135328768142,920667.2090133431
252,Glutamine,6.37,6.72,147.07644,1,64.93,32.37502527849754,513528.6430189618
253,Glutamine,6.37,6.72,147.07644,1,123.96,10.57431331871402,321876.4934375767
254,Glutamine,6.37,6.72,147.07644,1,56.05,32.37502527849754,261467.92662855805
255,Guanosine,5.08,5.48,284.0989664,1,152.06,14.42338985246713,1826348.8990055504
256,Guanosine,5.08,5.48,284.0989664,1,153.04,36.224101812250645,505751.73793042556
257,Guanosine,5.08,5.48,284.0989664,1,135.03,41.67427980219652,404545.6731539952
258,Guanosine,5.08,5.48,284.0989664,1,110.03,41.67427980219652,261893.7473925393
259,Guanosine,5.08,5.48,284.0989664,1,128.05,36.224101812250645,80268.2637744809
260,Histamine,11.17,15.53,112.0869473,1,95.06,12.31651841263888,3267866.234785058
261,Histamine,11.17,15.53,112.0869473,1,68.05,25.941963387503577,737730.3005462905
262,Histamine,11.17,15.53,112.0869473,1,83.06,12.31651841263888,286172.0192204562
263,Histamine,11.17,15.53,112.0869473,1,54.03,42.29249735734122,183536.96127930045
264,Histamine,11.17,15.53,112.0869473,1,81.04,36.84231936739534,115113.96981780228
265,Histidine,7.42,9.15,156.07678,1,110.07,13.552229337096739,607886.6414219617
266,Histidine,7.42,9.15,156.07678,1,83.06,27.17767431196144,214707.65760953102
267,Histidine,7.42,9.15,156.07678,1,56.05,38.078030291853196,129689.63873249991
268,Histidine,7.42,9.15,156.07678,1,93.04,27.17767431196144,126124.8408984092
269,Histidine,7.42,9.15,156.07678,1,82.05,32.62785230190732,77214.99797359931
270,Homocystine,7.06,7.53,269.06245,1,136.04,8.550823632313916,180167.61864177545
271,Homocystine,7.06,7.53,269.06245,1,88.02,30.351535592097434,119655.46755826326
272,Homocystine,7.06,7.53,269.06245,1,90.04,24.901357602151556,83343.72125161852
273,Homocystine,7.06,7.53,269.06245,1,134.03,14.001001622259794,66866.38405205954
274,Homocystine,7.06,7.53,269.06245,1,56.05,35.80171358204331,23826.93937466257
275,Isoleucine,4.24,4.72,132.10193,1,86.1,10.153666899765414,2083362.659189977
276,Isoleucine,4.24,4.72,132.10193,1,69.07,15.603844889711292,338374.9100492985
277,Isoleucine,4.24,4.72,132.10193,1,56.05,42.85473483944069,102842.9450635532
278,Isoleucine,4.24,4.72,132.10193,1,57.06,31.95437885954893,81636.71182887143
279,Isoleucine,4.24,4.72,132.10193,1,86.11,4.703488909819534,38236.05417312701
280,Leucine,3.87,4.23,132.10193,1,86.1,4.703488909819534,1634485.130730274
281,Leucine,3.87,4.23,132.10193,1,86.11,4.703488909819534,36986.44018266574
282,Leucine,3.87,4.23,132.10193,1,69.07,18.328933884684233,14124.461418593413
283,Leucine,3.87,4.23,132.10193,1,55.05,26.504200869603054,6313.400189730651
284,Leucine,3.87,4.23,132.10193,1,55.02,37.40455684949481,6294.772894393914
285,Methionine,4.3,4.84,150.05835,1,56.05,13.383166641409675,713126.4994489221
286,Methionine,4.3,4.84,150.05835,1,61.01,27.008611616274372,673933.6138212846
287,Methionine,4.3,4.84,150.05835,1,104.05,5.207899656490856,637012.567429224
288,Methionine,4.3,4.84,150.05835,1,133.03,5.207899656490856,579121.148947129
289,Methionine,4.3,4.84,150.05835,1,122.06,18.83334463135555,190343.25207929473
290,N-Acetyl-GN1P,6.59,7.07,302.06356760000006,1,284.05,9.477852425893266,28912.300845565816
291,N-Acetyl-GN1P,6.59,7.07,302.06356760000006,1,126.05,23.103297400757967,15961.8488582536
292,N-Acetyl-GN1P,6.59,7.07,302.06356760000006,1,206.02,17.65311941081209,12677.00056960072
293,N-Acetyl-GN1P,6.59,7.07,302.06356760000006,1,168.07,14.928030415839144,12672.500814016244
294,N-Acetyl-GN1P,6.59,7.07,302.06356760000006,1,108.04,31.278564385676788,10894.641230739013
295,N-Acetyl-MN,4.5,5.17,222.09724,1,138.05,12.6817098790462,42908.24968385065
296,N-Acetyl-MN,4.5,5.17,222.09724,1,126.05,12.6817098790462,39049.12107204577
297,N-Acetyl-MN,4.5,5.17,222.09724,1,204.09,7.231531889100321,33708.87817431009
298,N-Acetyl-MN,4.5,5.17,222.09724,1,84.04,23.58206585893796,30865.7554839789
299,N-Acetyl-MN,4.5,5.17,222.09724,1,186.08,7.231531889100321,24700.762387175266
300,N-Acety-MN6P,6.59,7.07,302.0636,1,284.05,9.477853336036167,28912.300845565816
301,N-Acety-MN6P,6.59,7.07,302.0636,1,126.05,23.10329831090086,15961.8488582536
302,N-Acety-MN6P,6.59,7.07,302.0636,1,206.02,17.653120320954983,12677.00056960072
303,N-Acety-MN6P,6.59,7.07,302.0636,1,168.07,14.928031325982046,12672.500814016244
304,N-Acety-MN6P,6.59,7.07,302.0636,1,108.04,31.278565295819682,10894.641230739013
305,NANA,5.17,5.65,310.11328,1,274.09,9.703975530731165,406246.0052384689
306,NANA,5.17,5.65,310.11328,1,292.1,9.703975530731165,174153.75791344026
307,NANA,5.17,5.65,310.11328,1,121.03,20.604331510622927,94181.97039963785
308,NANA,5.17,5.65,310.11328,1,167.03,15.154153520677047,85591.66897482409
309,NANA,5.17,5.65,310.11328,1,197.04,15.154153520677047,59436.95930860935
310,Phenylalanine,3.22,3.98,166.08628000000004,1,120.08,11.108315507819778,5673760.558977564
311,Phenylalanine,3.22,3.98,166.08628000000004,1,103.05,27.458849477657417,2528419.0515637607
