,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
105,N-Acetyl-MN,4.5,5.17,222.097216,1,138.05,14.420218024049234,61167.43488450086
106,N-Acetyl-MN,4.5,5.17,222.097216,1,126.05,14.420218024049234,56185.76749497728
107,N-Acetyl-MN,4.5,5.17,222.097216,1,204.09,10.22402853095574,54841.27442943009
108,N-Acetyl-MN,4.5,5.17,222.097216,1,84.04,22.812597010236225,40842.21540093388
109,N-Acetyl-MN,4.5,5.17,222.097216,1,186.08,10.22402853095574,33570.26795100165
110,NANA,5.17,5.65,310.113256,1,274.09,11.408627067869803,387614.5657021027
111,NANA,5.17,5.65,310.113256,1,292.1,11.408627067869803,191796.26989126182
112,NANA,5.17,5.65,310.113256,1,121.03,23.997195547150287,93347.36451965626
113,NANA,5.17,5.65,310.113256,1,167.03,15.604816560963297,78787.00069184862
114,NANA,5.17,5.65,310.113256,1,197.04,17.702911307510043,52203.42009948482
115,NAD,6.12,6.54,664.116396,1,136.06,32.957875713841275,210750.84376990335
116,NAD,6.12,6.54,664.116396,1,428.04,22.467401981107542,123329.60089587753
117,NAD,6.12,6.54,664.116396,1,542.07,16.1731177414673,65690.81365151017
118,NAD,6.12,6.54,664.116396,1,524.06,20.369307234560797,63865.172628334214
119,NAD,6.12,6.54,664.116396,1,348.07,26.663591474201038,31728.384678726212
120,S-Adenosylmethionine,7.54,7.94,399.144516,1,250.09,16.803078836062422,4026655.4351257174
121,S-Adenosylmethionine,7.54,7.94,399.144516,1,136.06,25.195457822249413,2029618.7527535676
122,S-Adenosylmethionine,7.54,7.94,399.144516,1,97.03,29.391647315342905,1974379.8234112784
123,S-Adenosylmethionine,7.54,7.94,399.144516,1,298.1,12.606889342968929,1019558.8823034187
124,S-Adenosylmethionine,7.54,7.94,399.144516,1,102.05,20.999268329155917,847038.3964520344
125,Selenomethionine,4.22,4.73,198.002772,1,180.98,9.899743967481198,1403439.226653488
126,Selenomethionine,4.22,4.73,198.002772,1,56.05,22.488312446761682,873864.7389487906
127,Selenomethionine,4.22,4.73,198.002772,1,108.95,22.488312446761682,725277.313549514
128,Selenomethionine,4.22,4.73,198.002772,1,152.0,9.899743967481198,424402.9149230659
129,Selenomethionine,4.22,4.73,198.002772,1,82.94,39.27307041913566,252451.97847609504
130,Serotonine,11.96,15.04,177.102239,1,158.96,18.0108248992167,1443612.6668125612
131,Serotonine,11.96,15.04,177.102239,1,98.98,34.79558287159068,553787.7029083867
132,Serotonine,11.96,15.04,177.102239,1,64.98,30.599393378497187,303842.25311234884
133,Serotonine,11.96,15.04,177.102239,1,160.08,13.814635406123207,259964.9602696451
134,Serotonine,11.96,15.04,177.102239,1,51.0,34.79558287159068,225942.25168186807
135,Succinyl-CoA,7.95,8.26,868.1385284,1,361.14,25.21331419823441,68532.07832935899
136,Succinyl-CoA,7.95,8.26,868.1385284,1,428.04,23.115219451687665,19842.633058172265
137,Succinyl-CoA,7.95,8.26,868.1385284,1,259.07,25.21331419823441,12317.534078289811
138,Succinyl-CoA,7.95,8.26,868.1385284,1,173.47,29.409503691327906,11768.27970682694
139,Succinyl-CoA,7.95,8.26,868.1385284,1,136.06,29.409503691327906,11417.116688260781
140,Tryptophan,4.5,5.02,205.0971536,1,188.07,9.995226496161994,1197791.6868296391
141,Tryptophan,4.5,5.02,205.0971536,1,146.06,18.38760548234898,712803.2881827162
142,Tryptophan,4.5,5.02,205.0971536,1,118.06,26.77998446853597,564094.0123949295
143,Tryptophan,4.5,5.02,205.0971536,1,91.05,39.368552947816454,304853.18362839206
144,Tryptophan,4.5,5.02,205.0971536,1,115.05,39.368552947816454,250977.1055960538
145,Uridine,2.81,3.67,245.076816,1,113.03,14.729498020500682,23891.534815810646
146,Uridine,2.81,3.67,245.076816,1,173.46,35.71044548596815,4653.20329594022
147,Uridine,2.81,3.67,245.076816,1,70.03,35.71044548596815,4106.7431337868475
148,Uridine,2.81,3.67,245.076816,1,173.47,31.51425599287466,3842.907132179038
149,Uridine,2.81,3.67,245.076816,1,203.09,14.729498020500682,3509.810038782702
150,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,204.09,15.419048888231245,446520.44816256635
151,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,138.05,28.007617367511727,220903.3807075541
152,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,186.08,21.713333127871486,98932.93920800228
153,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,168.07,23.811427874418232,74977.75210212513
154,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,144.07,32.203806860605226,65366.859080663715
155,Glutamate,6.16,6.54,148.060436,1,84.04,17.619954356266277,962206.5329405504
156,Glutamate,6.16,6.54,148.060436,1,130.05,9.227575370079286,425013.17159488174
157,Glutamate,6.16,6.54,148.060436,1,56.05,30.20852283554676,272109.9386634231
158,Glutamate,6.16,6.54,148.060436,1,102.05,9.227575370079286,217706.90993747476
159,Glutamate,6.16,6.54,148.060436,1,131.05,9.227575370079286,56662.85921098397
160,Aspartate,6.45,6.95,134.04478600000002,1,74.02,13.235129717989022,69496.22397797629
161,Aspartate,6.45,6.95,134.04478600000002,1,88.04,9.038940224895526,50234.936061308625
162,Aspartate,6.45,6.95,134.04478600000002,1,116.03,9.038940224895526,21183.97362454895
163,Aspartate,6.45,6.95,134.04478600000002,1,88.06,9.038940224895526,2406.131462015841
