,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
160,Aspartate,6.45,6.95,134.04478600000002,1,74.02,20.0,69496.22397797629
161,Aspartate,6.45,6.95,134.04478600000002,1,88.04,10.0,50234.936061308625
162,Aspartate,6.45,6.95,134.04478600000002,1,116.03,10.0,21183.97362454895
163,Aspartate,6.45,6.95,134.04478600000002,1,88.06,10.0,2406.131462015841
164,Aspartate,6.45,6.95,134.04478600000002,1,88.03,20.0,2350.8924219029004
165,Alanine,6.07,6.5,90.054956,1,72.08,20.0,20263.17594791859
166,Alanine,6.07,6.5,90.054956,1,70.06,25.0,2071.8451564270217
167,Alanine,6.07,6.5,90.054956,1,57.06,40.0,940.082382943677
168,Alanine,6.07,6.5,90.054956,1,70.07,35.0,776.0842349546585
169,Alanine,6.07,6.5,90.054956,1,55.29,10.0,516.6343295351336
170,Methionine,4.3,4.84,150.058326,1,56.05,30.0,995019.3882393538
171,Methionine,4.3,4.84,150.058326,1,61.01,40.0,938554.8991427193
172,Methionine,4.3,4.84,150.058326,1,104.05,10.0,813639.6858134385
173,Methionine,4.3,4.84,150.058326,1,133.03,10.0,779557.7030389104
174,Methionine,4.3,4.84,150.058326,1,122.06,30.0,292439.5507303011
175,Serine,6.69,7.08,106.04987240000001,1,60.04,20.0,158049.02157063104
176,Serine,6.69,7.08,106.04987240000001,1,88.04,10.0,29601.775396530473
177,Serine,6.69,7.08,106.04987240000001,1,64.93,35.0,19483.823339004357
178,Serine,6.69,7.08,106.04987240000001,1,70.06,25.0,4880.2060111352675
179,Serine,6.69,7.08,106.04987240000001,1,88.08,20.0,4301.247137766676
180,Glycine,6.69,7.09,76.03930600000001,1,58.07,30.0,1017.067047656423
181,Glycine,6.69,7.09,76.03930600000001,1,56.83,70.0,682.7774327315224
182,Glycine,6.69,7.09,76.03930600000001,1,55.0,25.0,668.9734377710088
183,Glycine,6.69,7.09,76.03930600000001,1,60.84,25.0,658.8313626362736
184,Glycine,6.69,7.09,76.03930600000001,1,54.8,10.0,614.9803498332506
185,Threonine,5.82,6.24,120.06551599999999,1,74.06,20.0,557333.8282653455
186,Threonine,5.82,6.24,120.06551599999999,1,56.05,30.0,454834.67749781755
187,Threonine,5.82,6.24,120.06551599999999,1,102.05,10.0,239130.78888514504
188,Threonine,5.82,6.24,120.06551599999999,1,57.03,40.0,43806.79254494157
