,Unnamed: 0,Unnamed: 0.1,Name,mz,rt_start,rt_end,Charge,Product mz,CE,Normalized Intensity,Ion type
1642,1642,491,Compound 492,322.8322144,13.46753163,13.72186491,1,173.47,37.011262618278906,5307.445565797798,Qual 2
1643,1643,491,Compound 492,322.8322144,13.46753163,13.72186491,1,173.46,16.604628266479164,4519.5726917402,Qual 3
1644,1644,491,Compound 492,322.8322144,13.46753163,13.72186491,1,173.48,32.92993574791896,4402.732322478143,Qual 4
1645,1645,365,Compound 366,675.3320312999998,0.7109081890000001,0.944068033,1,261.13,26.010178038565307,1135201.2316367517,Quant
1646,1646,365,Compound 366,675.3320312999998,0.7109081890000001,0.944068033,1,338.34,21.928851168205355,292981.6578087085,Qual 1
1647,1647,365,Compound 366,675.3320312999998,0.7109081890000001,0.944068033,1,158.1,38.25415864964515,269640.6902217337,Qual 2
1648,1648,365,Compound 366,675.3320312999998,0.7109081890000001,0.944068033,1,415.21,21.928851168205355,201094.15004312247,Qual 3
1649,1649,365,Compound 366,675.3320312999998,0.7109081890000001,0.944068033,1,119.09,28.05084147374528,200891.02135951427,Qual 4
1650,1650,238,Compound 239,198.1853638,0.6846752429999999,1.135026082,1,55.05,25.52272868969873,33629.39512650703,Quant
1651,1651,238,Compound 239,198.1853638,0.6846752429999999,1.135026082,1,163.15,13.278748078618891,28576.387992961387,Qual 1
1652,1652,238,Compound 239,198.1853638,0.6846752429999999,1.135026082,1,181.16,9.19742120825894,26580.5976287836,Qual 2
1653,1653,238,Compound 239,198.1853638,0.6846752429999999,1.135026082,1,83.09,17.360074948978838,22835.507364319637,Qual 3
1654,1654,238,Compound 239,198.1853638,0.6846752429999999,1.135026082,1,69.07,21.441401819338783,20223.35069207232,Qual 4
1655,1655,493,Compound 494,380.9004517,13.07999699,13.65656396,1,128.95,30.398010238687657,697470.2673708445,Quant
1656,1656,493,Compound 494,380.9004517,13.07999699,13.65656396,1,340.88,20.19469306278779,359918.4592366335,Qual 1
1657,1657,493,Compound 494,380.9004517,13.07999699,13.65656396,1,234.92,24.276019933147737,105493.57978389348,Qual 2
1658,1658,493,Compound 494,380.9004517,13.07999699,13.65656396,1,62.98,42.6419908497675,47153.56427384882,Qual 3
1659,1659,493,Compound 494,380.9004517,13.07999699,13.65656396,1,274.91,18.15402962760781,35920.089999185315,Qual 4
1665,1665,375,Compound 376,615.460144,0.61288294,0.763037137,1,317.27,20.33132405201785,64462.61214360815,Quant
1666,1666,375,Compound 376,615.460144,0.61288294,0.763037137,1,299.26,20.33132405201785,60044.12800363037,Qual 1
1667,1667,375,Compound 376,615.460144,0.61288294,0.763037137,1,318.27,20.33132405201785,59149.15961649652,Qual 2
1668,1668,375,Compound 376,615.460144,0.61288294,0.763037137,1,281.25,24.4126509223778,41906.39830105186,Qual 3
1669,1669,375,Compound 376,615.460144,0.61288294,0.763037137,1,300.26,20.33132405201785,41704.2950435863,Qual 4
1670,1670,377,Compound 378,340.8821716,0.514815015,0.640153862,1,128.95,19.12690832297156,42840.357274575545,Quant
1671,1671,377,Compound 378,340.8821716,0.514815015,0.640153862,1,173.47,25.24889862851148,17172.640759835325,Qual 1
1672,1672,377,Compound 378,340.8821716,0.514815015,0.640153862,1,173.46,23.208235193331515,14442.906110764807,Qual 2
1673,1673,377,Compound 378,340.8821716,0.514815015,0.640153862,1,173.48,33.41155236923138,12700.882889932316,Qual 3
1674,1674,377,Compound 378,340.8821716,0.514815015,0.640153862,1,234.92,17.086244887791587,9833.822688442166,Qual 4
1675,1675,508,Compound 509,487.18203739999996,5.88412746,6.1567912310000015,1,120.07,20.98988002023702,48630.092355568944,Quant
1676,1676,508,Compound 509,487.18203739999996,5.88412746,6.1567912310000015,1,74.06,37.315187501676824,18917.22071110776,Qual 1
1677,1677,508,Compound 509,487.18203739999996,5.88412746,6.1567912310000015,1,173.47,29.15253376095692,15312.947397328076,Qual 2
1678,1678,508,Compound 509,487.18203739999996,5.88412746,6.1567912310000015,1,102.05,33.233860631316865,10046.430368674084,Qual 3
1679,1679,508,Compound 509,487.18203739999996,5.88412746,6.1567912310000015,1,173.48,23.030543455417,5979.609104768478,Qual 4
1680,1680,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,577.49,21.000825886417925,8237.52259174668,Quant
1681,1681,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,173.47,29.163479627137807,7098.244881630486,Qual 1
1682,1682,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,173.46,41.40746023821765,5967.377825222323,Qual 2
1683,1683,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,279.23,27.122816191957842,5831.779092615515,Qual 3
1684,1684,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,173.48,33.24480649749776,5142.760736684223,Qual 4
1685,1685,511,Compound 512,334.874054,13.39090041,13.63096671,1,144.93,21.007260613537863,19269.226857382597,Quant
1686,1686,511,Compound 512,334.874054,13.39090041,13.63096671,1,290.88,12.844606872817971,18596.9143577742,Qual 1
1687,1687,511,Compound 512,334.874054,13.39090041,13.63096671,1,173.47,25.08858748389781,14384.290666536408,Qual 2
1688,1688,511,Compound 512,334.874054,13.39090041,13.63096671,1,173.48,21.007260613537863,10169.892605059831,Qual 3
1689,1689,511,Compound 512,334.874054,13.39090041,13.63096671,1,173.46,23.047924048717842,9488.526625807865,Qual 4
1690,1690,522,Compound 523,548.2913208,1.783568975,1.8907349469999999,1,103.04,30.78307760523435,6582.739379280643,Quant
1691,1691,522,Compound 523,548.2913208,1.783568975,1.8907349469999999,1,173.47,26.701750734874395,2225.505685288745,Qual 1
1700,1700,405,Compound 406,554.4411011,0.593365268,0.7753178909999999,1,371.1,18.703188043073983,84637.29656679816,Quant
1701,1701,405,Compound 406,554.4411011,0.593365268,0.7753178909999999,1,355.07,24.825178348613907,56468.23730246298,Qual 1
1702,1702,405,Compound 406,554.4411011,0.593365268,0.7753178909999999,1,225.04,39.10982239487373,33873.691853035845,Qual 2
1703,1703,405,Compound 406,554.4411011,0.593365268,0.7753178909999999,1,285.01,30.947168654153828,24607.312237895865,Qual 3
1704,1704,405,Compound 406,554.4411011,0.593365268,0.7753178909999999,1,223.06,24.825178348613907,23675.038415934043,Qual 4
1705,1705,410,Compound 411,561.4129638999998,0.591896438,0.816939775,1,89.06,25.01120455182228,20866.381707605902,Quant
1706,1706,410,Compound 411,561.4129638999998,0.591896438,0.816939775,1,173.47,43.37717546844205,19102.750568157517,Qual 1
1707,1707,410,Compound 411,561.4129638999998,0.591896438,0.816939775,1,95.09,35.21452172772215,18418.11400370353,Qual 2
1708,1708,410,Compound 411,561.4129638999998,0.591896438,0.816939775,1,133.09,25.01120455182228,17516.266856886432,Qual 3
1709,1709,410,Compound 411,561.4129638999998,0.591896438,0.816939775,1,81.07,35.21452172772215,16747.67943893102,Qual 4
1710,1710,411,Compound 412,561.4883423,0.6009127910000001,0.8046103520000001,1,89.06,25.013215830293788,94952.04268765103,Quant
1711,1711,411,Compound 412,561.4883423,0.6009127910000001,0.8046103520000001,1,133.09,25.013215830293788,74933.4602615381,Qual 1
1712,1712,411,Compound 412,561.4883423,0.6009127910000001,0.8046103520000001,1,177.11,22.972552395113816,49692.0617397933,Qual 2
1713,1713,411,Compound 412,561.4883423,0.6009127910000001,0.8046103520000001,1,87.04,29.094542700653733,48341.126976991065,Qual 3
1714,1714,411,Compound 412,561.4883423,0.6009127910000001,0.8046103520000001,1,173.47,43.37918674691355,45845.63875384318,Qual 4
1715,1715,294,Compound 295,541.4466553,0.570152903,0.813523112,1,523.43,18.3564647233077,30818.234985033814,Quant
1716,1716,294,Compound 295,541.4466553,0.570152903,0.813523112,1,299.26,18.3564647233077,12527.147664568845,Qual 1
1717,1717,294,Compound 295,541.4466553,0.570152903,0.813523112,1,505.42,18.3564647233077,12073.789156942412,Qual 2
1718,1718,294,Compound 295,541.4466553,0.570152903,0.813523112,1,505.43,22.43779159366765,11430.443246399831,Qual 3
1719,1719,294,Compound 295,541.4466553,0.570152903,0.813523112,1,523.44,22.43779159366765,9106.83711302819,Qual 4
1720,1720,553,Compound 554,204.1231689,5.62449229,5.68024835,1,85.03,21.599836855975532,48181.533365787596,Quant
1721,1721,553,Compound 554,204.1231689,5.62449229,5.68024835,1,60.08,21.599836855975532,4043.483221210465,Qual 1
1725,1725,314,Compound 315,206.1538849,0.724854105,1.1552807859999998,1,107.07,29.81667502316958,483694.1485773207,Quant
1726,1726,314,Compound 315,206.1538849,0.724854105,1.1552807859999998,1,106.06,37.97932876388948,354934.22220675467,Qual 1
1727,1727,314,Compound 315,206.1538849,0.724854105,1.1552807859999998,1,121.09,29.81667502316958,201839.16315972467,Qual 2
1728,1728,314,Compound 315,206.1538849,0.724854105,1.1552807859999998,1,120.08,29.81667502316958,191101.4380943576,Qual 3
1729,1729,314,Compound 315,206.1538849,0.724854105,1.1552807859999998,1,149.12,21.654021282449683,122016.35078888207,Qual 4
1730,1730,451,Compound 452,175.1482239,0.7317320340000001,0.930491127,1,133.1,14.70472476632339,3194.0713443317077,Quant
1731,1731,451,Compound 452,175.1482239,0.7317320340000001,0.930491127,1,91.05,28.989368812583205,3082.5967929078115,Qual 1
1732,1732,451,Compound 452,175.1482239,0.7317320340000001,0.930491127,1,105.07,20.82671507186331,2397.5942352102647,Qual 2
1733,1733,451,Compound 452,175.1482239,0.7317320340000001,0.930491127,1,119.09,16.74538820150336,2336.4351180402105,Qual 3
1734,1734,451,Compound 452,175.1482239,0.7317320340000001,0.930491127,1,79.05,24.908041942223253,2007.4149495561762,Qual 4
1735,1735,452,Compound 453,504.26461789999996,1.7768388309999998,1.869612555,1,103.04,27.567674991269854,6412.047780369588,Quant
1740,1740,458,Compound 459,95.08551025,0.72716231,0.9094096690000001,1,67.05,12.568457449234307,11666.62402867301,Quant
1741,1741,458,Compound 459,95.08551025,0.72716231,0.9094096690000001,1,55.05,16.649784319594257,6660.40271018171,Qual 1
1742,1742,458,Compound 459,95.08551025,0.72716231,0.9094096690000001,1,54.03,6.4464671436943854,2297.8276038729073,Qual 2
1745,1745,331,Compound 332,611.5080566,0.588364735,0.78373158,1,576.47,20.225872778110155,38765.19933763082,Quant
1746,1746,331,Compound 332,611.5080566,0.588364735,0.78373158,1,594.48,20.225872778110155,29209.799134688048,Qual 1
1747,1747,331,Compound 332,611.5080566,0.588364735,0.78373158,1,577.48,20.225872778110155,16419.144488490525,Qual 2
1748,1748,331,Compound 332,611.5080566,0.588364735,0.78373158,1,279.23,24.307199648470107,12921.422986502292,Qual 3
1749,1749,331,Compound 332,611.5080566,0.588364735,0.78373158,1,81.07,40.6325071299099,12795.191897557575,Qual 4
1750,1750,333,Compound 334,482.3843994,0.59299087,0.80924568,1,465.36,16.780540535872642,25976.117032313454,Quant
1751,1751,333,Compound 334,482.3843994,0.59299087,0.80924568,1,447.35,16.780540535872642,21306.965476849084,Qual 1
1752,1752,333,Compound 334,482.3843994,0.59299087,0.80924568,1,89.06,24.94319427659254,12736.938777157242,Qual 2
1753,1753,333,Compound 334,482.3843994,0.59299087,0.80924568,1,173.47,45.349828628392274,11960.436852256491,Qual 3
1754,1754,333,Compound 334,482.3843994,0.59299087,0.80924568,1,429.34,20.86186740623259,11185.305128616259,Qual 4
1755,1755,462,Compound 463,517.3886108,0.532678445,0.8591534559999999,1,89.06,25.87719150657897,9257.336783210116,Quant
1756,1756,462,Compound 463,517.3886108,0.532678445,0.8591534559999999,1,173.47,21.795864636219026,8740.143315666046,Qual 1
1757,1757,462,Compound 463,517.3886108,0.532678445,0.8591534559999999,1,133.09,23.836528071399,8073.691309347706,Qual 2
1758,1758,462,Compound 463,517.3886108,0.532678445,0.8591534559999999,1,499.38,17.714537765859074,8055.615834101519,Qual 3
1759,1759,462,Compound 463,517.3886108,0.532678445,0.8591534559999999,1,87.04,27.917854941758947,7488.366962407048,Qual 4
1765,1765,109,Compound 110,522.2853393999999,0.9015654409999999,1.099956636,1,184.07,28.04851153322255,2521353.79126126,Quant
1766,1766,109,Compound 110,522.2853393999999,0.9015654409999999,1.099956636,1,104.11,26.00784809804257,1392464.6768350578,Qual 1
1767,1767,109,Compound 110,522.2853393999999,0.9015654409999999,1.099956636,1,86.1,42.33315557948237,977784.3207216236,Qual 2
1768,1768,109,Compound 110,522.2853393999999,0.9015654409999999,1.099956636,1,125.0,42.33315557948237,738958.9800314738,Qual 3
1769,1769,109,Compound 110,522.2853393999999,0.9015654409999999,1.099956636,1,98.98,46.41448244984231,322354.45320848405,Qual 4
1770,1770,495,Compound 496,514.4467773,0.571020589,0.76891861,1,469.39,17.636042515425263,6529.413039436928,Quant
1771,1771,495,Compound 496,514.4467773,0.571020589,0.76891861,1,173.47,42.12400373758496,4375.660195674303,Qual 1
1772,1772,495,Compound 496,514.4467773,0.571020589,0.76891861,1,173.46,33.961349996865046,3634.0443512468764,Qual 2
1773,1773,495,Compound 496,514.4467773,0.571020589,0.76891861,1,95.09,38.042676867225,2451.359673311078,Qual 3
1774,1774,495,Compound 496,514.4467773,0.571020589,0.76891861,1,173.48,27.839359691325132,2432.314062185033,Qual 4
1775,1775,496,Compound 497,306.8271484,0.5266531520000001,0.5646363670000001,1,160.9,16.177574300345533,5910.175858548102,Quant
1776,1776,496,Compound 497,306.8271484,0.5266531520000001,0.5646363670000001,1,144.93,16.177574300345533,3862.873777795314,Qual 1
1780,1780,115,Compound 116,209.0953369,1.9715360730000002,2.303356551,1,191.08,9.48852574245869,552680.759849205,Quant
1781,1781,115,Compound 116,209.0953369,1.9715360730000002,2.303356551,1,72.04,21.732506353538533,396537.6853015189,Qual 1
1782,1782,115,Compound 116,209.0953369,1.9715360730000002,2.303356551,1,96.99,38.057813834978326,53805.675344701005,Qual 2
1783,1783,115,Compound 116,209.0953369,1.9715360730000002,2.303356551,1,97.0,33.976486964618374,46501.333546698566,Qual 3
1784,1784,115,Compound 116,209.0953369,1.9715360730000002,2.303356551,1,72.05,21.732506353538533,17341.802620300678,Qual 4
1785,1785,373,Compound 374,535.3988036999998,0.582021438,0.77558646,1,299.06,28.398410555136405,19561.978336342625,Quant
1786,1786,373,Compound 374,535.3988036999998,0.582021438,0.77558646,1,272.2,38.601727731036284,18538.19617341455,Qual 1
1787,1787,373,Compound 374,535.3988036999998,0.582021438,0.77558646,1,517.39,18.195093379236525,16979.736634981837,Qual 2
1788,1788,373,Compound 374,535.3988036999998,0.582021438,0.77558646,1,315.22,26.357747119956432,15899.790197410352,Qual 3
1789,1789,373,Compound 374,535.3988036999998,0.582021438,0.77558646,1,173.47,38.601727731036284,13899.466201154775,Qual 4
1790,1790,376,Compound 377,536.4312133999998,0.570748797,0.812631033,1,315.22,22.303967443532443,2331969.034069248,Quant
1791,1791,376,Compound 377,536.4312133999998,0.570748797,0.812631033,1,272.2,38.62927492497224,2174786.6506288107,Qual 1
1792,1792,376,Compound 377,536.4312133999998,0.570748797,0.812631033,1,299.06,22.303967443532443,786748.025931449,Qual 2
1793,1793,376,Compound 377,536.4312133999998,0.570748797,0.812631033,1,314.21,18.222640573172487,644591.1418094665,Qual 3
1794,1794,376,Compound 377,536.4312133999998,0.570748797,0.812631033,1,503.11,22.303967443532443,308288.0805324329,Qual 4
1795,1795,378,Compound 379,584.4887695,0.584444731,0.7839254309999999,1,299.14,27.66758642910107,448093.60743623745,Quant
1796,1796,378,Compound 379,584.4887695,0.584444731,0.7839254309999999,1,271.14,35.83024016982097,61286.03700472134,Qual 1
1797,1797,378,Compound 379,584.4887695,0.584444731,0.7839254309999999,1,225.1,48.07422078090081,56288.89058444082,Qual 2
1798,1798,378,Compound 379,584.4887695,0.584444731,0.7839254309999999,1,211.12,48.07422078090081,53417.686411139744,Qual 3
1799,1799,378,Compound 379,584.4887695,0.584444731,0.7839254309999999,1,286.13,27.66758642910107,40094.13332520661,Qual 4
1800,1800,379,Compound 380,591.4616089,0.577539653,0.782551922,1,573.45,19.69098494964538,12772.979062215189,Quant
1801,1801,379,Compound 380,591.4616089,0.577539653,0.782551922,1,574.46,19.69098494964538,6597.603116356922,Qual 1
1802,1802,379,Compound 380,591.4616089,0.577539653,0.782551922,1,81.07,40.097619301445114,5907.257286934436,Qual 2
1803,1803,379,Compound 380,591.4616089,0.577539653,0.782551922,1,279.23,23.772311820005328,5615.295762030769,Qual 3
1804,1804,379,Compound 380,591.4616089,0.577539653,0.782551922,1,173.47,40.097619301445114,5464.0110013581625,Qual 4
1805,1805,380,Compound 381,586.5042725,0.5718497810000001,0.786659801,1,300.14,29.76202837103036,46599.123072747214,Quant
1806,1806,380,Compound 381,586.5042725,0.5718497810000001,0.786659801,1,299.14,29.76202837103036,38460.96457103331,Qual 1
1807,1807,380,Compound 381,586.5042725,0.5718497810000001,0.786659801,1,211.12,48.127999287650134,9557.449480066518,Qual 2
1808,1808,380,Compound 381,586.5042725,0.5718497810000001,0.786659801,1,225.1,44.046672417290175,7974.4737753670315,Qual 3
1809,1809,380,Compound 381,586.5042725,0.5718497810000001,0.786659801,1,212.13,48.127999287650134,7793.8422330418825,Qual 4
1810,1810,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,317.27,21.000825886417925,8382.132129135498,
1811,1811,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,299.26,21.000825886417925,6165.1449195311025,
1812,1812,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,173.47,29.163479627137807,4247.592851894943,
1813,1813,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,173.46,37.32613336785771,3462.577374870245,
1814,1814,509,Compound 510,640.5516357000001,0.570638981,0.744033099,1,173.48,33.24480649749776,3087.533376086078,
1815,1815,32,Compound 33,195.12266540000002,1.0326452179999999,1.109025046,1,89.06,9.11570098924884,302927.80372423487,Quant
1816,1816,32,Compound 33,195.12266540000002,1.0326452179999999,1.109025046,1,133.09,9.11570098924884,215934.1310356916,Qual 1
1817,1817,32,Compound 33,195.12266540000002,1.0326452179999999,1.109025046,1,96.07,25.44100847068863,49310.29332716138,Qual 2
1818,1818,32,Compound 33,195.12266540000002,1.0326452179999999,1.109025046,1,177.11,9.11570098924884,41485.5894505789,Qual 3
1819,1819,32,Compound 33,195.12266540000002,1.0326452179999999,1.109025046,1,151.1,9.11570098924884,32931.279183707986,Qual 4
1820,1820,512,Compound 513,151.1231079,1.7112731140000002,1.90340103,1,134.06,14.063676421091914,3435.816067214409,Quant
1821,1821,512,Compound 513,151.1231079,1.7112731140000002,1.90340103,1,95.06,20.185666726631837,3392.1189154411436,Qual 1
1822,1822,512,Compound 513,151.1231079,1.7112731140000002,1.90340103,1,58.07,18.14500329145186,2566.736437613266,Qual 2
1830,1830,100,Compound 101,74.06012726,1.0610266259999999,1.224479808,1,58.03,22.210766429644195,16473.707926043917,Quant
1831,1831,100,Compound 101,74.06012726,1.0610266259999999,1.224479808,1,59.04,18.129439559284247,7361.682717709559,Qual 1
1832,1832,100,Compound 101,74.06012726,1.0610266259999999,1.224479808,1,60.04,22.210766429644195,2305.336184107514,Qual 2
1835,1835,551,Compound 552,635.4649048,0.59868477,0.717803693,1,173.47,41.27173392471795,3339.1199444909357,Quant
1836,1836,551,Compound 552,635.4649048,0.59868477,0.717803693,1,173.48,45.35306079507789,2574.3727047074804,Qual 1
1837,1837,551,Compound 552,635.4649048,0.59868477,0.717803693,1,173.46,33.10908018399805,2183.5737984924663,Qual 2
1850,1850,429,Compound 430,628.5148315,0.59246199,0.780156409,1,89.06,28.842308507119693,27617.535068700236,Quant
1851,1851,429,Compound 430,628.5148315,0.59246199,0.780156409,1,133.09,26.801645071939717,25122.34629857154,Qual 1
1852,1852,429,Compound 430,628.5148315,0.59246199,0.780156409,1,103.04,28.842308507119693,19900.775907032385,Qual 2
1853,1853,429,Compound 430,628.5148315,0.59246199,0.780156409,1,295.23,20.679654766399796,18262.317033461193,Qual 3
1854,1854,429,Compound 430,628.5148315,0.59246199,0.780156409,1,355.07,26.801645071939717,15068.420920662727,Qual 4
1855,1855,461,Compound 462,455.37344360000014,0.6006472039999999,0.7844360490000001,1,208.21,28.30380335650725,18441.95724311562,Quant
1856,1856,461,Compound 462,455.37344360000014,0.6006472039999999,0.7844360490000001,1,173.47,44.629110837947046,16719.010673975805,Qual 1
1857,1857,461,Compound 462,455.37344360000014,0.6006472039999999,0.7844360490000001,1,395.35,16.059822745427407,14585.38408742391,Qual 2
1858,1858,461,Compound 462,455.37344360000014,0.6006472039999999,0.7844360490000001,1,173.48,36.46645709722715,12022.1240723437,Qual 3
1859,1859,461,Compound 462,455.37344360000014,0.6006472039999999,0.7844360490000001,1,81.07,32.385130226867204,10176.56734502494,Qual 4
1860,1860,558,Compound 559,533.3833618,0.63366341,0.79110671,1,173.47,42.629277724943044,5106.896037875134,Quant
1861,1861,558,Compound 559,533.3833618,0.63366341,0.79110671,1,173.48,46.710604595303,4130.363820637067,Qual 1
1862,1862,558,Compound 559,533.3833618,0.63366341,0.79110671,1,515.37,18.14131650278336,3245.1230429643697,Qual 2
1863,1863,558,Compound 559,533.3833618,0.63366341,0.79110671,1,515.45,22.222643373143317,3157.8000921664807,Qual 3
1864,1864,558,Compound 559,533.3833618,0.63366341,0.79110671,1,89.06,26.30397024350326,2939.312297988104,Qual 4
1865,1865,466,Compound 467,439.3413086,0.582886354,0.841669528,1,176.07,27.876027123823185,424906.7835906662,Quant
1866,1866,466,Compound 467,439.3413086,0.582886354,0.841669528,1,173.47,36.03868086454308,173094.79335662257,Qual 1
1867,1867,466,Compound 467,439.3413086,0.582886354,0.841669528,1,173.46,27.876027123823185,130060.49024419904,Qual 2
1868,1868,466,Compound 467,439.3413086,0.582886354,0.841669528,1,173.48,40.12000773490304,128923.06086844944,Qual 3
1869,1869,466,Compound 467,439.3413086,0.582886354,0.841669528,1,79.05,44.20133460526298,84935.59689199715,Qual 4
1870,1870,563,Compound 564,507.3668823,0.539115888,0.8442704,1,173.47,25.609787491910147,72774.44984731733,Quant
1871,1871,563,Compound 564,507.3668823,0.539115888,0.8442704,1,173.46,23.56912405673018,59795.035250174325,Qual 1
1872,1872,563,Compound 564,507.3668823,0.539115888,0.8442704,1,173.48,29.691114362270103,59160.908169900016,Qual 2
1873,1873,563,Compound 564,507.3668823,0.539115888,0.8442704,1,489.36,17.447133751190254,56255.91105865801,Qual 3
1874,1874,563,Compound 564,507.3668823,0.539115888,0.8442704,1,489.43,17.447133751190254,42333.78868492413,Qual 4
1875,1875,408,Compound 409,530.4417725,0.59987648,0.7571850240000001,1,119.09,30.306808379277467,19297.991676643724,Quant
1876,1876,408,Compound 409,530.4417725,0.59987648,0.7571850240000001,1,317.27,18.06282776819762,18085.61673558572,Qual 1
1877,1877,408,Compound 409,530.4417725,0.59987648,0.7571850240000001,1,299.26,18.06282776819762,14480.220636753647,Qual 2
1878,1878,408,Compound 409,530.4417725,0.59987648,0.7571850240000001,1,173.47,46.632115860717256,8885.498395622457,Qual 3
1879,1879,408,Compound 409,530.4417725,0.59987648,0.7571850240000001,1,281.25,22.144154638557573,8687.106066973633,Qual 4
1880,1880,442,Compound 443,551.46698,0.580202668,0.7872359859999999,1,533.46,18.62383128118892,12281.580172225256,Quant
1881,1881,442,Compound 443,551.46698,0.580202668,0.7872359859999999,1,173.47,18.62383128118892,4951.490269227426,Qual 1
1882,1882,442,Compound 443,551.46698,0.580202668,0.7872359859999999,1,515.45,22.705158151548872,4438.410593833766,Qual 2
1883,1883,442,Compound 443,551.46698,0.580202668,0.7872359859999999,1,81.07,43.11179250334861,4193.831248267211,Qual 3
1884,1884,442,Compound 443,551.46698,0.580202668,0.7872359859999999,1,173.48,24.745821586728844,4038.923861238964,Qual 4
1890,1890,446,Compound 447,463.34106449999996,0.5630149,0.8586072290000001,1,225.04,32.59772567045951,30436.653710070583,Quant
1891,1891,446,Compound 447,463.34106449999996,0.5630149,0.8586072290000001,1,173.47,44.84170628153935,29369.500043821576,Qual 1
1892,1892,446,Compound 447,463.34106449999996,0.5630149,0.8586072290000001,1,297.08,16.272418189019717,24585.67029488173,Qual 2
1893,1893,446,Compound 447,463.34106449999996,0.5630149,0.8586072290000001,1,299.06,22.39440849455964,24159.5892550648,Qual 3
1894,1894,446,Compound 447,463.34106449999996,0.5630149,0.8586072290000001,1,223.06,22.39440849455964,23371.591229687223,Qual 4
1895,1895,351,Compound 352,537.4151001,0.556011306,0.829958795,1,173.47,46.81818114834114,13186.577693613528,Quant
1896,1896,351,Compound 352,537.4151001,0.556011306,0.829958795,1,173.46,30.492873666901346,10671.934904836491,Qual 1
1897,1897,351,Compound 352,537.4151001,0.556011306,0.829958795,1,173.48,42.73685427798119,10338.421173756788,Qual 2
1898,1898,351,Compound 352,537.4151001,0.556011306,0.829958795,1,519.41,18.2488930558215,8421.523206808819,Qual 3
1899,1899,351,Compound 352,537.4151001,0.556011306,0.829958795,1,95.09,34.57420053726129,4789.686565334551,Qual 4
1905,1905,526,Compound 527,590.4782104,0.624409374,0.8052571540000001,1,573.45,19.664745493356047,16025.978884896516,Quant
1906,1906,526,Compound 527,590.4782104,0.624409374,0.8052571540000001,1,173.47,23.746072363716003,4639.884884322293,Qual 1
1907,1907,526,Compound 527,590.4782104,0.624409374,0.8052571540000001,1,555.44,23.746072363716003,4631.066247465981,Qual 2
1908,1908,526,Compound 527,590.4782104,0.624409374,0.8052571540000001,1,573.46,23.746072363716003,3533.8363646887487,Qual 3
1909,1909,526,Compound 527,590.4782104,0.624409374,0.8052571540000001,1,173.48,27.827399234075948,3275.096328261575,Qual 4
1915,1915,414,Compound 415,447.34677120000003,0.602110292,0.78557743,1,429.34,15.845651664641151,25431.73894139442,Quant
1916,1916,414,Compound 415,447.34677120000003,0.602110292,0.78557743,1,173.47,24.008305405361053,9791.33454252808,Qual 1
1917,1917,414,Compound 415,447.34677120000003,0.602110292,0.78557743,1,411.33,19.926978535001094,9396.141359085032,Qual 2
1918,1918,414,Compound 415,447.34677120000003,0.602110292,0.78557743,1,173.48,44.41493975716079,7976.2590510804985,Qual 3
1919,1919,414,Compound 415,447.34677120000003,0.602110292,0.78557743,1,173.46,26.04896884054102,7659.712427337847,Qual 4
1930,1930,175,Compound 176,209.1020508,1.794126061,1.8948459709999999,1,110.08,25.81401236702873,35744.583701265256,Quant
1931,1931,175,Compound 176,209.1020508,1.794126061,1.8948459709999999,1,163.1,9.488704885588948,26574.121562575907,Qual 1
1932,1932,175,Compound 176,209.1020508,1.794126061,1.8948459709999999,1,95.06,38.05799297810858,20058.682967201134,Qual 2
1933,1933,175,Compound 176,209.1020508,1.794126061,1.8948459709999999,1,109.08,33.976666107748635,17778.146056342946,Qual 3
1934,1934,175,Compound 176,209.1020508,1.794126061,1.8948459709999999,1,123.09,29.895339237388693,14364.4583129779,Qual 4
1935,1935,431,Compound 432,451.3783875,0.631190957,0.7790237590000001,1,331.13,24.115878703143387,2436358.4179393523,Quant
1936,1936,431,Compound 432,451.3783875,0.631190957,0.7790237590000001,1,395.1,20.034551832783443,2241135.0207416792,Qual 1
1937,1937,431,Compound 432,451.3783875,0.631190957,0.7790237590000001,1,175.02,32.278532443863284,1905821.440198375,Qual 2
1938,1938,431,Compound 432,451.3783875,0.631190957,0.7790237590000001,1,387.19,20.034551832783443,1063712.70118508,Qual 3
1939,1939,431,Compound 432,451.3783875,0.631190957,0.7790237590000001,1,83.05,32.278532443863284,964506.5048946138,Qual 4
1940,1940,435,Compound 436,453.3576965,0.580683653,0.814092169,1,89.06,26.209354901398125,12320.743924221097,Quant
1941,1941,435,Compound 436,453.3576965,0.580683653,0.814092169,1,103.04,22.128028031038173,9051.092966881944,Qual 1
1942,1942,435,Compound 436,453.3576965,0.580683653,0.814092169,1,173.47,16.006037725498253,8686.198816525539,Qual 2
