,Unnamed: 0,Name,mz,rt_start,rt_end,Charge,Product mz,CE,Normalized Intensity
871,262,Compound 263,205.1182556,4.807263019,5.169234875,1,146.06,17.545061311419662,916985.1991289714
872,262,Compound 263,205.1182556,4.807263019,5.169234875,1,118.07,25.70771505213956,716627.7472901562
873,262,Compound 263,205.1182556,4.807263019,5.169234875,1,91.05,37.951695663219404,407360.147240207
874,262,Compound 263,205.1182556,4.807263019,5.169234875,1,115.05,37.951695663219404,328408.9124147688
875,263,Compound 264,307.113739,6.207834107,6.430379951,1,160.06,16.185221232409834,53677.282531045814
876,263,Compound 264,307.113739,6.207834107,6.430379951,1,174.08,16.185221232409834,43946.85370582806
877,263,Compound 264,307.113739,6.207834107,6.430379951,1,132.07,22.307211537949755,34917.411221376286
878,263,Compound 264,307.113739,6.207834107,6.430379951,1,146.08,22.307211537949755,26560.93558063711
879,263,Compound 264,307.113739,6.207834107,6.430379951,1,86.06,32.510528713849624,10878.44745288142
880,264,Compound 265,164.0917816,4.964340737,5.18484828,1,103.04,14.409712078744178,30248.712528291173
881,264,Compound 265,164.0917816,4.964340737,5.18484828,1,58.07,28.694356125003996,22206.131791323685
882,264,Compound 265,164.0917816,4.964340737,5.18484828,1,62.06,14.409712078744178,18147.360389448797
883,264,Compound 265,164.0917816,4.964340737,5.18484828,1,58.06,18.491038949104126,13193.175022551373
884,264,Compound 265,164.0917816,4.964340737,5.18484828,1,57.03,20.5317023842841,8846.032811437755
885,265,Compound 266,185.1283569,1.043655859,1.139799828,1,126.09,14.971018912201396,14652.430555482724
886,265,Compound 266,185.1283569,1.043655859,1.139799828,1,140.07,14.971018912201396,7030.23458448126
887,265,Compound 266,185.1283569,1.043655859,1.139799828,1,98.06,25.174336088101263,6970.4029074999535
888,265,Compound 266,185.1283569,1.043655859,1.139799828,1,70.06,29.255662958461212,3215.9942150190614
889,265,Compound 266,185.1283569,1.043655859,1.139799828,1,125.11,12.930355477021422,3128.222280013058
890,267,Compound 268,807.1519775,6.585989119,6.769018725,1,661.08,29.5274538086391,162258.90493191514
891,267,Compound 268,807.1519775,6.585989119,6.769018725,1,528.04,37.69010754935899,25227.107781511862
892,267,Compound 268,807.1519775,6.585989119,6.769018725,1,528.05,35.64944411417902,18373.329477611678
893,267,Compound 268,807.1519775,6.585989119,6.769018725,1,546.06,37.69010754935899,16616.432273489892
894,267,Compound 268,807.1519775,6.585989119,6.769018725,1,405.01,41.77143441971894,15978.29992679205
895,269,Compound 270,227.0788879,4.552119427,5.079187454,1,173.47,14.049697355709197,6800.289862810305
896,269,Compound 270,227.0788879,4.552119427,5.079187454,1,173.48,30.37500483714899,4815.5457295003835
897,269,Compound 270,227.0788879,4.552119427,5.079187454,1,210.05,9.968370485349249,4804.8862775438965
898,269,Compound 270,227.0788879,4.552119427,5.079187454,1,96.01,14.049697355709197,3241.988178863966
899,269,Compound 270,227.0788879,4.552119427,5.079187454,1,173.46,30.37500483714899,2658.815833169661
900,270,Compound 271,436.0877075,6.800969341,7.022590646,1,331.05,19.62655941720201,136447.5936008859
901,270,Compound 271,436.0877075,6.800969341,7.022590646,1,331.04,21.667222852381983,58911.67450382892
902,270,Compound 271,436.0877075,6.800969341,7.022590646,1,287.06,23.70788628756196,50775.3132656601
903,270,Compound 271,436.0877075,6.800969341,7.022590646,1,173.47,21.667222852381983,20349.38091286194
904,270,Compound 271,436.0877075,6.800969341,7.022590646,1,225.06,25.74854972274193,18975.924070966397
905,272,Compound 273,232.15448,2.430056527,2.8870706760000004,1,85.03,20.307116764558128,192915.94007601053
906,272,Compound 273,232.15448,2.430056527,2.8870706760000004,1,173.08,14.185126459018207,33009.56804936729
907,272,Compound 273,232.15448,2.430056527,2.8870706760000004,1,60.08,16.22578989419818,13651.430905659257
908,272,Compound 273,232.15448,2.430056527,2.8870706760000004,1,173.47,18.26645332937815,13119.544516625272
909,272,Compound 273,232.15448,2.430056527,2.8870706760000004,1,57.03,30.510433940457997,6936.174544829536
910,277,Compound 278,316.2481995,1.736348621,1.87494186,1,85.03,22.550941091143475,72046.31666570724
911,277,Compound 278,316.2481995,1.736348621,1.87494186,1,100.02,28.672931396683396,13979.691338198047
912,277,Compound 278,316.2481995,1.736348621,1.87494186,1,257.17,16.42895078560355,11675.598369084812
913,277,Compound 278,316.2481995,1.736348621,1.87494186,1,203.05,16.42895078560355,9989.974124372808
914,277,Compound 278,316.2481995,1.736348621,1.87494186,1,213.07,20.5102776559635,5815.393149307124
915,278,Compound 279,406.0770569,6.729609469,6.9769671560000015,1,331.05,18.825802496550722,37723.85607642479
916,278,Compound 279,406.0770569,6.729609469,6.9769671560000015,1,287.06,22.90712936691067,16208.445674473141
917,278,Compound 279,406.0770569,6.729609469,6.9769671560000015,1,173.47,39.23243684835046,10312.281342656466
918,278,Compound 279,406.0770569,6.729609469,6.9769671560000015,1,173.46,35.151109977990515,8067.244260009217
919,278,Compound 279,406.0770569,6.729609469,6.9769671560000015,1,173.48,18.825802496550722,7807.190814314007
920,279,Compound 280,133.0318298,4.456516098,4.887619795,1,87.03,11.54029382280249,74541.16676811894
921,279,Compound 280,133.0318298,4.456516098,4.887619795,1,87.1,11.54029382280249,57952.033529785105
922,279,Compound 280,133.0318298,4.456516098,4.887619795,1,61.01,17.66228412834241,51242.24026218532
923,279,Compound 280,133.0318298,4.456516098,4.887619795,1,72.0,27.86560130424228,18846.612131473343
924,279,Compound 280,133.0318298,4.456516098,4.887619795,1,86.1,11.54029382280249,18714.345873943144
925,564,Compound 565,499.096405,6.540586469,6.70773378,1,353.03,23.34844767009215,38851.91547808666
926,564,Compound 565,499.096405,6.540586469,6.70773378,1,173.47,45.79574545707187,8461.532315417657
927,564,Compound 565,499.096405,6.540586469,6.70773378,1,173.46,41.714418586711915,6193.252919814537
928,564,Compound 565,499.096405,6.540586469,6.70773378,1,173.48,25.389111105272125,5462.803502397119
929,564,Compound 565,499.096405,6.540586469,6.70773378,1,96.96,41.714418586711915,5087.078829637553
930,565,Compound 566,152.07060239999996,4.832361951,5.079139567,1,110.06,18.170284741969763,6831.386222869344
931,565,Compound 566,152.07060239999996,4.832361951,5.079139567,1,65.04,28.373601917869635,2957.653576602676
932,565,Compound 566,152.07060239999996,4.832361951,5.079139567,1,88.04,7.966967566069895,1688.9874861362036
933,565,Compound 566,152.07060239999996,4.832361951,5.079139567,1,110.07,16.12962130678979,1017.866065584358
934,565,Compound 566,152.07060239999996,4.832361951,5.079139567,1,122.1,12.048294436429844,1000.6120594454169
935,285,Compound 286,266.8657227,13.43760733,13.7083697,1,160.9,15.111306573768251,100979.74531549442
936,285,Compound 286,266.8657227,13.43760733,13.7083697,1,144.93,17.151970008948222,21695.117428276786
937,285,Compound 286,266.8657227,13.43760733,13.7083697,1,173.46,39.599267795927936,6678.776963857063
938,285,Compound 286,266.8657227,13.43760733,13.7083697,1,173.47,35.51794092556799,6596.586520993589
939,285,Compound 286,266.8657227,13.43760733,13.7083697,1,173.48,11.029979703408303,5581.301699522431
940,287,Compound 288,623.1832886,6.504903215,6.718795732,1,477.11,20.537396275178537,53302.044562765164
941,287,Compound 288,623.1832886,6.504903215,6.718795732,1,331.05,26.659386580718458,52698.909703721445
942,287,Compound 288,623.1832886,6.504903215,6.718795732,1,287.06,32.78137688625838,17700.538855305163
943,287,Compound 288,623.1832886,6.504903215,6.718795732,1,225.06,36.86270375661833,7717.724808956791
944,287,Compound 288,623.1832886,6.504903215,6.718795732,1,173.47,49.10668436769817,5950.7542164891065
945,288,Compound 289,570.8474121,13.15299441,13.59019322,1,446.85,23.22227506901041,289260.4618479556
946,288,Compound 289,570.8474121,13.15299441,13.59019322,1,128.95,39.54758255045021,224306.75021248093
947,288,Compound 289,570.8474121,13.15299441,13.59019322,1,340.88,31.384928809730308,60447.05629404647
948,288,Compound 289,570.8474121,13.15299441,13.59019322,1,173.47,43.62890942081015,23502.945385161944
949,288,Compound 289,570.8474121,13.15299441,13.59019322,1,234.92,35.466255680090256,19847.11524285165
950,289,Compound 290,175.11904909999996,11.30647608,11.80926349,1,70.06,20.825936617463235,94960.01068064867
951,289,Compound 290,175.11904909999996,11.30647608,11.80926349,1,70.07,28.98859035818313,45873.00210125018
952,289,Compound 290,175.11904909999996,11.30647608,11.80926349,1,60.06,14.703946311923314,27008.903287030218
953,289,Compound 290,175.11904909999996,11.30647608,11.80926349,1,116.07,12.66328287674334,24528.475377744995
954,289,Compound 290,175.11904909999996,11.30647608,11.80926349,1,130.1,14.703946311923314,11377.697197929203
955,290,Compound 291,152.070694,1.031103423,1.176765502,1,94.06,32.454931232339675,29442.21997300157
956,290,Compound 291,152.070694,1.031103423,1.176765502,1,94.07,36.53625810269962,20224.079668185244
957,290,Compound 291,152.070694,1.031103423,1.176765502,1,80.05,32.454931232339675,18096.905027946927
958,290,Compound 291,152.070694,1.031103423,1.176765502,1,65.04,32.454931232339675,13501.845074445151
959,290,Compound 291,152.070694,1.031103423,1.176765502,1,96.08,16.12962375089988,12716.668792384182
960,293,Compound 294,463.0986023,6.533216695,6.815508475,1,331.05,20.347275580019346,132380.54684707383
961,293,Compound 294,463.0986023,6.533216695,6.815508475,1,331.04,24.428602450379294,58732.81116827934
962,293,Compound 294,463.0986023,6.533216695,6.815508475,1,287.06,26.46926588555927,43426.753742367924
963,293,Compound 294,463.0986023,6.533216695,6.815508475,1,225.06,28.509929320739243,22051.142388187687
964,293,Compound 294,463.0986023,6.533216695,6.815508475,1,225.05,26.46926588555927,15239.552336487724
965,295,Compound 296,338.0503235,4.3654272889999985,5.512378728,1,173.47,37.417318666295785,39416.7134404586
966,295,Compound 296,338.0503235,4.3654272889999985,5.512378728,1,173.48,33.33599179593583,25678.803960640333
967,295,Compound 296,338.0503235,4.3654272889999985,5.512378728,1,173.46,33.33599179593583,14421.311745706393
968,295,Compound 296,338.0503235,4.3654272889999985,5.512378728,1,234.08,19.051347749676015,4579.499392144957
969,295,Compound 296,338.0503235,4.3654272889999985,5.512378728,1,170.04,21.09201118485599,3517.967534097931
970,297,Compound 298,88.11215973,7.141016401,7.507781842999999,1,60.08,12.38239155004926,44023.45535648243
971,297,Compound 298,88.11215973,7.141016401,7.507781842999999,1,58.07,18.50438185558918,8436.444001902186
972,297,Compound 298,88.11215973,7.141016401,7.507781842999999,1,58.06,14.423054985229234,4330.567402870231
973,297,Compound 298,88.11215973,7.141016401,7.507781842999999,1,70.06,10.341728114869285,2204.170270983771
974,297,Compound 298,88.11215973,7.141016401,7.507781842999999,1,70.07,12.38239155004926,1445.7279838465788
975,305,Compound 306,166.05316159999995,5.496225131,5.793494633,1,74.02,12.42138301744902,47527.951274060484
976,305,Compound 306,166.05316159999995,5.496225131,5.793494633,1,124.09,16.502709887808965,46106.050521209785
977,305,Compound 306,166.05316159999995,5.496225131,5.793494633,1,120.08,12.42138301744902,22887.06941494407
978,305,Compound 306,166.05316159999995,5.496225131,5.793494633,1,56.05,20.584036758168914,20933.193294637567
979,305,Compound 306,166.05316159999995,5.496225131,5.793494633,1,75.03,8.340056147089072,11909.065768486118
980,308,Compound 309,239.0654602,5.233667902,5.334298154,1,169.04,10.288201296485079,21197.43714505319
981,308,Compound 309,239.0654602,5.233667902,5.334298154,1,141.04,26.61350877792487,2221.7415289551996
982,308,Compound 309,239.0654602,5.233667902,5.334298154,1,173.47,14.369528166845027,2185.306247304783
983,308,Compound 309,239.0654602,5.233667902,5.334298154,1,173.46,22.532181907564922,1702.43205934034
984,308,Compound 309,239.0654602,5.233667902,5.334298154,1,193.13,16.410191602025,1628.8008327608477
985,311,Compound 312,349.0552368000001,6.618731344,6.879346217,1,331.05,13.222995213060123,21323.22003840121
986,311,Compound 312,349.0552368000001,6.618731344,6.879346217,1,173.47,23.426312388959992,6884.466146415078
987,311,Compound 312,349.0552368000001,6.618731344,6.879346217,1,287.06,19.344985518600044,6604.5073668662035
988,311,Compound 312,349.0552368000001,6.618731344,6.879346217,1,173.46,37.71095643521981,5431.484901477108
989,311,Compound 312,349.0552368000001,6.618731344,6.879346217,1,225.06,23.426312388959992,3912.4822269680803
990,313,Compound 314,229.1548157,5.190568066,5.548279677999999,1,70.06,26.349068753705946,65994.65917690015
991,313,Compound 314,229.1548157,5.190568066,5.548279677999999,1,142.09,22.267741883345998,34091.58018945753
992,313,Compound 314,229.1548157,5.190568066,5.548279677999999,1,70.07,30.430395624065895,23770.79966826806
993,313,Compound 314,229.1548157,5.190568066,5.548279677999999,1,173.47,14.105088142626105,10857.340294108213
994,313,Compound 314,229.1548157,5.190568066,5.548279677999999,1,58.07,38.59304936478579,9176.49976923726
995,317,Compound 318,78.95571136,13.33731731,13.82043947,1,61.28,18.260065612712935,1785.6061306258898
996,317,Compound 318,78.95571136,13.33731731,13.82043947,1,60.88,34.58537309415273,1689.5297432763982
997,317,Compound 318,78.95571136,13.33731731,13.82043947,1,54.35,10.097411871993042,1639.2650799839532
998,317,Compound 318,78.95571136,13.33731731,13.82043947,1,53.44,10.097411871993042,1611.7650656916933
999,317,Compound 318,78.95571136,13.33731731,13.82043947,1,57.85,26.422719353432832,1568.656772115959
1000,318,Compound 319,632.8477173,13.203726500000002,13.56382529,1,446.85,24.87659353524826,354183.21391133324
1001,318,Compound 319,632.8477173,13.203726500000002,13.56382529,1,128.95,41.201901016688055,269959.2699586896
1002,318,Compound 319,632.8477173,13.203726500000002,13.56382529,1,340.88,33.03924727596816,69254.61177453835
1003,318,Compound 319,632.8477173,13.203726500000002,13.56382529,1,173.47,45.283227887048,36249.32251557071
1004,318,Compound 319,632.8477173,13.203726500000002,13.56382529,1,173.46,24.87659353524826,27113.168482804682
1005,319,Compound 320,387.1800842,0.666891935,1.047872518,1,105.07,26.484239188777725,143211.14594385042
1006,319,Compound 320,387.1800842,0.666891935,1.047872518,1,331.13,18.321585448057828,91560.03782326641
1007,319,Compound 320,387.1800842,0.666891935,1.047872518,1,175.02,26.484239188777725,54990.590358625894
1008,319,Compound 320,387.1800842,0.666891935,1.047872518,1,95.05,42.80954667021752,24328.12487594876
1009,319,Compound 320,387.1800842,0.666891935,1.047872518,1,79.05,42.80954667021752,22940.677941451497
1010,320,Compound 321,114.0913315,1.008712404,1.132852333,1,82.06,17.156905711311058,3186.3477522253856
1011,320,Compound 321,114.0913315,1.008712404,1.132852333,1,72.08,11.03491540577114,3032.7425246197154
1012,320,Compound 321,114.0913315,1.008712404,1.132852333,1,79.05,13.075578840951113,2949.595071771414
1013,320,Compound 321,114.0913315,1.008712404,1.132852333,1,69.07,13.075578840951113,2772.4897170327527
1014,320,Compound 321,114.0913315,1.008712404,1.132852333,1,96.08,13.075578840951113,2671.8216635957706
1015,323,Compound 324,356.8559265,13.38259565,13.62674584,1,144.93,23.634453703401476,117822.19711859463
1016,323,Compound 324,356.8559265,13.38259565,13.62674584,1,173.47,19.553126833041528,55419.368486003215
1017,323,Compound 324,356.8559265,13.38259565,13.62674584,1,173.46,37.9190977496613,38561.17323210479
1018,323,Compound 324,356.8559265,13.38259565,13.62674584,1,173.48,13.431136527501609,32073.151662315122
1019,323,Compound 324,356.8559265,13.38259565,13.62674584,1,128.95,23.634453703401476,22337.004578267868
1020,325,Compound 326,282.8397827,13.53589642,13.74778084,1,176.88,15.537533224645953,44628.17330387696
1021,325,Compound 326,282.8397827,13.53589642,13.74778084,1,160.9,15.537533224645953,40202.214110642475
1022,325,Compound 326,282.8397827,13.53589642,13.74778084,1,173.47,23.700186965365848,7221.018605663968
1023,325,Compound 326,282.8397827,13.53589642,13.74778084,1,173.48,21.659523530185876,6115.405529651137
1024,325,Compound 326,282.8397827,13.53589642,13.74778084,1,173.46,11.456206354286005,4889.258714251396
1025,328,Compound 329,94.06519318,4.08508712,4.841475656,1,51.02,26.82587696224588,9898.499982031273
1026,328,Compound 329,94.06519318,4.08508712,4.841475656,1,67.05,14.581896351166037,8617.939760741903
1027,328,Compound 329,94.06519318,4.08508712,4.841475656,1,53.04,16.62255978634601,8155.661609661276
1028,328,Compound 329,94.06519318,4.08508712,4.841475656,1,77.04,18.663223221525982,3854.0231779445317
1029,328,Compound 329,94.06519318,4.08508712,4.841475656,1,65.04,18.663223221525982,3546.5625058897967
1030,332,Compound 333,661.5845947,6.574140242,6.902648119,1,528.05,31.76535340412306,645289.6421771364
1031,332,Compound 333,661.5845947,6.574140242,6.902648119,1,130.93,50.13132432074283,408869.47849807877
1032,332,Compound 333,661.5845947,6.574140242,6.902648119,1,405.01,37.887343709662986,335553.5745679913
1033,332,Compound 333,661.5845947,6.574140242,6.902648119,1,299.02,41.96867058002293,325662.71750422975
1034,332,Compound 333,661.5845947,6.574140242,6.902648119,1,546.06,31.76535340412306,291074.5877366805
1035,335,Compound 336,291.0697631999999,4.106328469,4.390545058,1,159.03,15.75712905847303,76899.70962405785
1036,335,Compound 336,291.0697631999999,4.106328469,4.390545058,1,173.47,15.75712905847303,9533.905005979033
1037,335,Compound 336,291.0697631999999,4.106328469,4.390545058,1,173.46,19.83845592883298,4980.917248687525
1038,335,Compound 336,291.0697631999999,4.106328469,4.390545058,1,173.48,19.83845592883298,3340.196136351961
1039,335,Compound 336,291.0697631999999,4.106328469,4.390545058,1,159.04,21.87911936401295,1465.7061033632197
1040,336,Compound 337,246.1700592,2.004157953,2.42536578,1,85.03,18.640422964056324,115419.61267067176
1041,336,Compound 337,246.1700592,2.004157953,2.42536578,1,187.1,14.559096093696377,25750.61925744618
1042,336,Compound 337,246.1700592,2.004157953,2.42536578,1,88.08,20.6810863992363,9766.152438259129
1043,336,Compound 337,246.1700592,2.004157953,2.42536578,1,173.46,30.88440357513617,9453.909008418823
1044,336,Compound 337,246.1700592,2.004157953,2.42536578,1,57.07,26.80307670477622,9146.531431195226
1045,337,Compound 338,337.0638733,5.255432365,5.400581522,1,169.04,12.903036561091735,18994.491024775474
1046,337,Compound 338,337.0638733,5.255432365,5.400581522,1,141.04,29.228344042531525,3377.5368258165854
1047,337,Compound 338,337.0638733,5.255432365,5.400581522,1,173.47,23.106353736991604,2983.2072594774313
1048,337,Compound 338,337.0638733,5.255432365,5.400581522,1,173.46,21.065690301811628,2681.2762225402466
1049,337,Compound 338,337.0638733,5.255432365,5.400581522,1,173.48,19.025026866631656,2444.6114637371197
1050,338,Compound 339,654.8297729,13.14362252,13.59185798,1,486.84,25.463128075483834,267624.7563962363
1051,338,Compound 339,654.8297729,13.14362252,13.59185798,1,128.95,41.78843555692362,185026.78349200188
1052,338,Compound 339,654.8297729,13.14362252,13.59185798,1,446.85,31.585118381023754,142775.98153225385
1053,338,Compound 339,654.8297729,13.14362252,13.59185798,1,340.88,37.70710868656368,47707.6200105483
1054,338,Compound 339,654.8297729,13.14362252,13.59185798,1,173.47,27.503791510663806,36179.03956154274
1055,340,Compound 341,273.08428960000003,3.144234629,3.598993812,1,137.05,17.317896451132988,18873.597794615685
1056,340,Compound 341,273.08428960000003,3.144234629,3.598993812,1,173.47,19.35855988631296,8350.954451381442
1057,340,Compound 341,273.08428960000003,3.144234629,3.598993812,1,173.46,23.43988675667291,7478.519557894042
1058,340,Compound 341,273.08428960000003,3.144234629,3.598993812,1,173.48,31.602540497392805,5234.97275397606
1059,340,Compound 341,273.08428960000003,3.144234629,3.598993812,1,110.03,39.765194238112706,2839.740132515701
1060,343,Compound 344,200.8939514,13.50469087,13.73963542,1,160.9,9.269692892561922,23111.81402779871
1061,343,Compound 344,200.8939514,13.50469087,13.73963542,1,173.47,15.391683198101845,11250.350070761331
1062,343,Compound 344,200.8939514,13.50469087,13.73963542,1,173.48,17.432346633281817,7926.640352168214
1063,343,Compound 344,200.8939514,13.50469087,13.73963542,1,173.46,33.75765411472161,6938.039933146526
1064,343,Compound 344,200.8939514,13.50469087,13.73963542,1,144.93,13.35101976292187,6647.154261896827
1065,344,Compound 345,526.8835449,13.17706842,13.57234637,1,340.88,24.089875934230832,53233.467217416444
1066,344,Compound 345,526.8835449,13.17706842,13.57234637,1,128.95,34.2931931101307,51876.45328891909
1067,344,Compound 345,526.8835449,13.17706842,13.57234637,1,173.47,26.130539369410805,24723.156683703408
1068,344,Compound 345,526.8835449,13.17706842,13.57234637,1,173.48,17.967885628690908,13957.987627054948
1069,344,Compound 345,526.8835449,13.17706842,13.57234637,1,173.46,22.049212499050856,13956.341587283801
1070,345,Compound 346,355.0740356,6.184024589,6.534131952,1,177.03,19.505581663526925,42367.22372075892
1071,345,Compound 346,355.0740356,6.184024589,6.534131952,1,85.04,37.87155258014669,26835.61419318251
1072,345,Compound 346,355.0740356,6.184024589,6.534131952,1,131.05,23.586908533886874,17084.45270175013
1073,345,Compound 346,355.0740356,6.184024589,6.534131952,1,235.02,19.505581663526925,14812.969604837901
1074,345,Compound 346,355.0740356,6.184024589,6.534131952,1,131.04,21.546245098706898,12653.14932132354
1075,347,Compound 348,508.84695430000005,13.18327665,13.55991341,1,446.85,17.486625660674626,167376.65791352835
1076,347,Compound 348,508.84695430000005,13.18327665,13.55991341,1,128.95,33.81193314211442,128716.7697829961
1077,347,Compound 348,508.84695430000005,13.18327665,13.55991341,1,340.88,27.689942836574495,30249.64403654406
1078,347,Compound 348,508.84695430000005,13.18327665,13.55991341,1,173.47,46.05591375319426,24352.72858016739
1079,347,Compound 348,508.84695430000005,13.18327665,13.55991341,1,173.48,37.893260012474364,15592.61898121053
1080,349,Compound 350,390.1052246,5.77199369,6.219414905,1,173.47,24.521625591650135,12151.356646841383
1081,349,Compound 350,390.1052246,5.77199369,6.219414905,1,173.46,18.39963528611021,9905.599536744769
1082,349,Compound 350,390.1052246,5.77199369,6.219414905,1,173.48,22.48096215647016,9285.292137260674
1083,349,Compound 350,390.1052246,5.77199369,6.219414905,1,228.05,22.48096215647016,7902.70314022115
1084,349,Compound 350,390.1052246,5.77199369,6.219414905,1,270.06,22.48096215647016,6838.720277305016
1085,350,Compound 351,800.8120117000002,13.18219687,13.58570257,1,552.81,29.35828814946334,446197.8402985529
1086,350,Compound 351,800.8120117000002,13.18219687,13.58570257,1,128.95,41.60226876054318,243928.01724070308
1087,350,Compound 351,800.8120117000002,13.18219687,13.58570257,1,614.81,25.276961279103393,42261.53459529675
1088,350,Compound 351,800.8120117000002,13.18219687,13.58570257,1,583.81,25.276961279103393,36292.69927815662
1089,350,Compound 351,800.8120117000002,13.18219687,13.58570257,1,446.85,37.52094189018324,21999.43541723597
1090,354,Compound 355,239.0637054,6.368177847,6.645514477000001,1,173.47,20.49147165006633,3645.3328961532666
1091,354,Compound 355,239.0637054,6.368177847,6.645514477000001,1,173.46,30.6947888259662,2724.315533920235
1092,354,Compound 355,239.0637054,6.368177847,6.645514477000001,1,193.13,16.410144779706382,1977.4239412462255
1093,354,Compound 355,239.0637054,6.368177847,6.645514477000001,1,173.48,38.857442566686096,1856.5532513766177
1094,354,Compound 355,239.0637054,6.368177847,6.645514477000001,1,165.14,22.532135085246303,966.5860258201283
1095,355,Compound 356,132.08070370000002,4.575912822,5.084806396,1,86.1,7.433588602031603,75430.62000190532
1096,355,Compound 356,132.08070370000002,4.575912822,5.084806396,1,117.06,17.63690577793147,14154.013249059972
1097,355,Compound 356,132.08070370000002,4.575912822,5.084806396,1,69.07,17.63690577793147,8643.88948035579
1098,355,Compound 356,132.08070370000002,4.575912822,5.084806396,1,89.04,36.00287669455124,7128.818885626432
1099,355,Compound 356,132.08070370000002,4.575912822,5.084806396,1,115.05,19.677569213111447,5680.048784204013
1100,356,Compound 357,298.81356810000005,13.53383688,13.87208042,1,176.88,15.963752548529873,128548.60410457724
1101,356,Compound 357,298.81356810000005,13.53383688,13.87208042,1,160.9,18.004415983709844,21315.99376322675
1102,356,Compound 357,298.81356810000005,13.53383688,13.87208042,1,173.47,11.882425678169925,14406.37514036274
1103,356,Compound 357,298.81356810000005,13.53383688,13.87208042,1,173.48,15.963752548529873,9674.119757028573
1104,356,Compound 357,298.81356810000005,13.53383688,13.87208042,1,173.46,36.37038690032961,3804.035324726248
1105,360,Compound 361,257.1469421,3.826040475,4.341350106,1,140.07,16.89264937876697,78031.89087739307
1106,360,Compound 361,257.1469421,3.826040475,4.341350106,1,74.1,27.095966554666838,15748.096784472795
1107,360,Compound 361,257.1469421,3.826040475,4.341350106,1,173.47,27.095966554666838,8356.139727047743
1108,360,Compound 361,257.1469421,3.826040475,4.341350106,1,173.46,35.258620295386734,5556.547844672748
1109,360,Compound 361,257.1469421,3.826040475,4.341350106,1,173.48,31.177293425026786,5405.5029930886985
1110,361,Compound 362,464.8830566,13.11488869,13.63441119,1,128.95,32.63886975834092,136165.4829115925
1111,361,Compound 362,464.8830566,13.11488869,13.63441119,1,340.88,20.394889147261072,128745.92937538386
1112,361,Compound 362,464.8830566,13.11488869,13.63441119,1,234.92,26.516879452800993,27371.515913130836
1113,361,Compound 362,464.8830566,13.11488869,13.63441119,1,173.47,24.47621601762102,18322.676605555178
1114,361,Compound 362,464.8830566,13.11488869,13.63441119,1,358.89,20.394889147261072,11300.01021839001
1115,362,Compound 363,238.2163391,0.697338345,0.979440996,1,168.1,14.3468715571514,377605.9061666119
1116,362,Compound 363,238.2163391,0.697338345,0.979440996,1,126.09,22.509525297871296,234038.20207036257
1117,362,Compound 363,238.2163391,0.697338345,0.979440996,1,220.17,18.428198427511347,206605.1990729767
1118,362,Compound 363,238.2163391,0.697338345,0.979440996,1,130.06,38.834832779311085,133053.0801736092
1119,362,Compound 363,238.2163391,0.697338345,0.979440996,1,130.07,34.75350590895114,125771.49299285811
1120,363,Compound 364,188.1030273,6.002816218,6.3139727720000005,1,84.08,15.050390330742271,22926.035082513892
1121,363,Compound 364,188.1030273,6.002816218,6.3139727720000005,1,85.06,15.050390330742271,8917.915183674297
1122,363,Compound 364,188.1030273,6.002816218,6.3139727720000005,1,173.47,8.928400025202349,6403.210876751295
1123,363,Compound 364,188.1030273,6.002816218,6.3139727720000005,1,67.05,19.131717201102216,6154.887172389
1124,363,Compound 364,188.1030273,6.002816218,6.3139727720000005,1,173.48,13.009726895562297,5796.47989273408
1125,364,Compound 365,172.0669708,5.522576006,5.797272331,1,77.03,14.622509462930292,25779.38156276779
1126,364,Compound 365,172.0669708,5.522576006,5.797272331,1,60.06,24.82582663883016,14673.085790418303
1127,364,Compound 365,172.0669708,5.522576006,5.797272331,1,78.04,8.50051915739037,6578.214295573173
1128,364,Compound 365,172.0669708,5.522576006,5.797272331,1,107.07,12.581846027750318,4185.243294770912
1129,364,Compound 365,172.0669708,5.522576006,5.797272331,1,154.04,12.581846027750318,3126.929138619582
1130,368,Compound 369,90.09147644,7.523939035,7.995463489,1,72.08,6.3132142133055975,101033.29078602638
1131,368,Compound 369,90.09147644,7.523939035,7.995463489,1,55.05,14.475867954025494,44033.25850502185
1132,368,Compound 369,90.09147644,7.523939035,7.995463489,1,57.06,22.63852169474539,15029.374159009376
1133,368,Compound 369,90.09147644,7.523939035,7.995463489,1,56.05,26.719848565105337,7699.4925025221655
1134,368,Compound 369,90.09147644,7.523939035,7.995463489,1,53.04,14.475867954025494,2168.941016581263
1135,370,Compound 371,381.1620483,1.987939336,2.316801305,1,336.1,20.201673094332616,42792.26311472696
1136,370,Compound 371,381.1620483,1.987939336,2.316801305,1,72.04,34.48631714059243,36687.97698454165
1137,370,Compound 371,381.1620483,1.987939336,2.316801305,1,318.09,20.201673094332616,21932.512855579924
1138,370,Compound 371,381.1620483,1.987939336,2.316801305,1,363.15,18.16100965915264,13833.553020569012
1139,370,Compound 371,381.1620483,1.987939336,2.316801305,1,191.08,26.323663399872537,13243.226385271384
1140,372,Compound 373,306.8582764,13.40827607,13.69553694,1,160.9,18.219068306037233,67213.5261956318
1141,372,Compound 373,306.8582764,13.40827607,13.69553694,1,173.47,18.219068306037233,27787.94882681497
1142,372,Compound 373,306.8582764,13.40827607,13.69553694,1,173.46,36.585039222657,23029.21804145797
